ZIP,STCOUNTYFP,CITY,STATE,COUNTYNAME
66226,20091,Shawnee,KS,Johnson County
66201,20091,Mission,KS,Johnson County
67838,20093,Deerfield,KS,Kearny County
67880,20093,Ulysses,KS,Kearny County
67860,20093,Lakin,KS,Kearny County
67025,20095,Cheney,KS,Kingman County
67035,20095,Cunningham,KS,Kingman County
67112,20095,Nashville,KS,Kingman County
67159,20095,Zenda,KS,Kingman County
67058,20095,Harper,KS,Kingman County
67068,20095,Kingman,KS,Kingman County
67111,20095,Murdock,KS,Kingman County
67142,20095,Spivey,KS,Kingman County
67004,20095,Argonia,KS,Kingman County
67570,20095,Pretty prairie,KS,Kingman County
67118,20095,Norwich,KS,Kingman County
67054,20097,Greensburg,KS,Kiowa County
67109,20097,Mullinville,KS,Kiowa County
67834,20097,Bucklin,KS,Kiowa County
67028,20097,Coats,KS,Kiowa County
67059,20097,Haviland,KS,Kiowa County
67336,20099,Chetopa,KS,Labette County
67332,20099,Bartlett,KS,Labette County
67341,20099,Dennis,KS,Labette County
67337,20099,Coffeyville,KS,Labette County
66776,20099,Thayer,KS,Labette County
67351,20099,Liberty,KS,Labette County
67356,20099,Oswego,KS,Labette County
67357,20099,Parsons,KS,Labette County
67342,20099,Edna,KS,Labette County
67330,20099,Altamont,KS,Labette County
67335,20099,Cherryvale,KS,Labette County
66753,20099,Mc cune,KS,Labette County
67354,20099,Mound valley,KS,Labette County
67839,20101,Dighton,KS,Lane County
67850,20101,Healy,KS,Lane County
67846,20101,Garden city,KS,Lane County
66086,20103,Tonganoxie,KS,Leavenworth County
66020,20103,Easton,KS,Leavenworth County
66048,20103,Leavenworth,KS,Leavenworth County
66007,20103,Basehor,KS,Leavenworth County
66027,20103,Fort leavenworth,KS,Leavenworth County
66043,20103,Lansing,KS,Leavenworth County
66054,20103,Mc louth,KS,Leavenworth County
66097,20103,Winchester,KS,Leavenworth County
66002,20103,Atchison,KS,Leavenworth County
66012,20103,Bonner springs,KS,Leavenworth County
66052,20103,Linwood,KS,Leavenworth County
66109,20103,Kansas city,KS,Leavenworth County
66044,20103,Lawrence,KS,Leavenworth County
67455,20105,Lincoln,KS,Lincoln County
67423,20105,Beverly,KS,Lincoln County
67467,20105,Minneapolis,KS,Lincoln County
67490,20105,Wilson,KS,Lincoln County
67648,20105,Lucas,KS,Lincoln County
67452,20105,Hunter,KS,Lincoln County
67481,20105,Sylvan grove,KS,Lincoln County
67484,20105,Tescott,KS,Lincoln County
67418,20105,Barnard,KS,Lincoln County
66014,20107,Centerville,KS,Linn County
66075,20107,Pleasanton,KS,Linn County
66033,20107,Greeley,KS,Linn County
66738,20107,Fulton,KS,Linn County
66026,20107,Fontana,KS,Linn County
66767,20107,Prescott,KS,Linn County
66754,20107,Mapleton,KS,Linn County
66010,20107,Blue mound,KS,Linn County
66042,20107,Lane,KS,Linn County
66064,20107,Osawatomie,KS,Linn County
66056,20107,Mound city,KS,Linn County
66040,20107,La cygne,KS,Linn County
66072,20107,Parker,KS,Linn County
67748,20109,Oakley,KS,Logan County
67861,20109,Leoti,KS,Logan County
67732,20109,Brewster,KS,Logan County
67871,20109,Scott city,KS,Logan County
67764,20109,Winona,KS,Logan County
67747,20109,Monument,KS,Logan County
67761,20109,Wallace,KS,Logan County
66868,20111,Reading,KS,Lyon County
66830,20111,Admire,KS,Lyon County
66854,20111,Hartford,KS,Lyon County
66860,20111,Madison,KS,Lyon County
66864,20111,Neosho rapids,KS,Lyon County
66846,20111,Council grove,KS,Lyon County
66523,20111,Osage city,KS,Lyon County
66833,20111,Allen,KS,Lyon County
66801,20111,Emporia,KS,Lyon County
66835,20111,Americus,KS,Lyon County
66865,20111,Olpe,KS,Lyon County
67448,20113,Gypsum,KS,McPherson County
67546,20113,Inman,KS,McPherson County
67416,20113,Assaria,KS,McPherson County
67062,20113,Hesston,KS,McPherson County
67443,20113,Galva,KS,McPherson County
67460,20113,Mcpherson,KS,McPherson County
67456,20113,Lindsborg,KS,McPherson County
67491,20113,Windom,KS,McPherson County
67464,20113,Marquette,KS,McPherson County
67107,20113,Moundridge,KS,McPherson County
67428,20113,Canton,KS,McPherson County
67476,20113,Roxbury,KS,McPherson County
66869,20115,Strong city,KS,Marion County
67483,20115,Tampa,KS,Marion County
66866,20115,Peabody,KS,Marion County
67063,20115,Hillsboro,KS,Marion County
67451,20115,Hope,KS,Marion County
67053,20115,Goessel,KS,Marion County
67438,20115,Durham,KS,Marion County
67475,20115,Ramona,KS,Marion County
66861,20115,Marion,KS,Marion County
67073,20115,Lehigh,KS,Marion County
66838,20115,Burdick,KS,Marion County
67114,20115,Newton,KS,Marion County
66840,20115,Burns,KS,Marion County
67151,20115,Walton,KS,Marion County
66843,20115,Cedar point,KS,Marion County
66858,20115,Lincolnville,KS,Marion County
66859,20115,Lost springs,KS,Marion County
66851,20115,Florence,KS,Marion County
67428,20115,Canton,KS,Marion County
66406,20117,Beattie,KS,Marshall County
66508,20117,Marysville,KS,Marshall County
66548,20117,Waterville,KS,Marshall County
66521,20117,Onaga,KS,Marshall County
66541,20117,Summerfield,KS,Marshall County
66945,20117,Hanover,KS,Marshall County
66518,20117,Oketo,KS,Marshall County
66412,20117,Bremen,KS,Marshall County
66411,20117,Blue rapids,KS,Marshall County
66427,20117,Frankfort,KS,Marshall County
66544,20117,Vermillion,KS,Marshall County
66403,20117,Axtell,KS,Marshall County
66404,20117,Baileyville,KS,Marshall County
66438,20117,Home,KS,Marshall County
67869,20119,Plains,KS,Meade County
67844,20119,Fowler,KS,Meade County
67867,20119,Montezuma,KS,Meade County
67841,20119,Ensign,KS,Meade County
67864,20119,Meade,KS,Meade County
66083,20121,Spring hill,KS,Miami County
66079,20121,Rantoul,KS,Miami County
66013,20121,Bucyrus,KS,Miami County
66026,20121,Fontana,KS,Miami County
66036,20121,Hillsdale,KS,Miami County
66092,20121,Wellsville,KS,Miami County
66021,20121,Edgerton,KS,Miami County
66053,20121,Louisburg,KS,Miami County
66071,20121,Paola,KS,Miami County
66030,20121,Gardner,KS,Miami County
66042,20121,Lane,KS,Miami County
66064,20121,Osawatomie,KS,Miami County
66040,20121,La cygne,KS,Miami County
66072,20121,Parker,KS,Miami County
67485,20123,Tipton,KS,Mitchell County
67420,20123,Beloit,KS,Mitchell County
67446,20123,Glen elder,KS,Mitchell County
67430,20123,Cawker city,KS,Mitchell County
67452,20123,Hunter,KS,Mitchell County
67478,20123,Simpson,KS,Mitchell County
67418,20123,Barnard,KS,Mitchell County
67344,20125,Elk city,KS,Montgomery County
66736,20125,Fredonia,KS,Montgomery County
67337,20125,Coffeyville,KS,Montgomery County
67347,20125,Havana,KS,Montgomery County
66757,20125,Neodesha,KS,Montgomery County
67301,20125,Independence,KS,Montgomery County
67351,20125,Liberty,KS,Montgomery County
67340,20125,Dearing,KS,Montgomery County
67364,20125,Tyro,KS,Montgomery County
67335,20125,Cherryvale,KS,Montgomery County
67363,20125,Sycamore,KS,Montgomery County
67333,20125,Caney,KS,Montgomery County
66873,20127,Wilsey,KS,Morris County
66834,20127,Alta vista,KS,Morris County
67449,20127,Herington,KS,Morris County
66838,20127,Burdick,KS,Morris County
66846,20127,Council grove,KS,Morris County
66849,20127,Dwight,KS,Morris County
66872,20127,White city,KS,Morris County
66859,20127,Lost springs,KS,Morris County
67954,20129,Rolla,KS,Morton County
67953,20129,Richfield,KS,Morton County
67950,20129,Elkhart,KS,Morton County
66521,20131,Onaga,KS,Nemaha County
66408,20131,Bern,KS,Nemaha County
66428,20131,Goff,KS,Nemaha County
66534,20131,Sabetha,KS,Nemaha County
66522,20131,Oneida,KS,Nemaha County
66416,20131,Circleville,KS,Nemaha County
66538,20131,Seneca,KS,Nemaha County
66432,20131,Havensville,KS,Nemaha County
66540,20131,Soldier,KS,Nemaha County
66417,20131,Corning,KS,Nemaha County
66415,20131,Centralia,KS,Nemaha County
66544,20131,Vermillion,KS,Nemaha County
66403,20131,Axtell,KS,Nemaha County
66404,20131,Baileyville,KS,Nemaha County
66550,20131,Wetmore,KS,Nemaha County
67341,20133,Dennis,KS,Neosho County
66775,20133,Stark,KS,Neosho County
66748,20133,Humboldt,KS,Neosho County
66740,20133,Galesburg,KS,Neosho County
66776,20133,Thayer,KS,Neosho County
66771,20133,Saint paul,KS,Neosho County
67357,20133,Parsons,KS,Neosho County
66733,20133,Erie,KS,Neosho County
66753,20133,Mc cune,KS,Neosho County
66720,20133,Chanute,KS,Neosho County
66780,20133,Walnut,KS,Neosho County
66772,20133,Savonburg,KS,Neosho County
67518,20135,Beeler,KS,Ness County
67584,20135,Utica,KS,Ness County
67572,20135,Ransom,KS,Ness County
67515,20135,Arnold,KS,Ness County
67516,20135,Bazine,KS,Ness County
67560,20135,Ness city,KS,Ness County
67521,20135,Brownell,KS,Ness County
67629,20137,Clayton,KS,Norton County
67653,20137,Norcatur,KS,Norton County
67645,20137,Lenora,KS,Norton County
67622,20137,Almena,KS,Norton County
67654,20137,Norton,KS,Norton County
66414,20139,Carbondale,KS,Osage County
66868,20139,Reading,KS,Osage County
66537,20139,Scranton,KS,Osage County
66413,20139,Burlingame,KS,Osage County
66409,20139,Berryton,KS,Osage County
66524,20139,Overbrook,KS,Osage County
66856,20139,Lebo,KS,Osage County
66095,20139,Williamsburg,KS,Osage County
66546,20139,Wakarusa,KS,Osage County
66451,20139,Lyndon,KS,Osage County
66510,20139,Melvern,KS,Osage County
66543,20139,Vassar,KS,Osage County
66523,20139,Osage city,KS,Osage County
66528,20139,Quenemo,KS,Osage County
66402,20139,Auburn,KS,Osage County
66871,20139,Waverly,KS,Osage County
67473,20141,Osborne,KS,Osborne County
67474,20141,Portis,KS,Osborne County
67658,20141,Paradise,KS,Osborne County
67485,20141,Tipton,KS,Osborne County
67673,20141,Waldo,KS,Osborne County
67649,20141,Luray,KS,Osborne County
67651,20141,Natoma,KS,Osborne County
67675,20141,Woodston,KS,Osborne County
67648,20141,Lucas,KS,Osborne County
67623,20141,Alton,KS,Osborne County
67437,20141,Downs,KS,Osborne County
66901,20143,Concordia,KS,Ottawa County
67455,20143,Lincoln,KS,Ottawa County
67466,20143,Miltonvale,KS,Ottawa County
67470,20143,New cambria,KS,Ottawa County
67401,20143,Salina,KS,Ottawa County
67480,20143,Solomon,KS,Ottawa County
67467,20143,Minneapolis,KS,Ottawa County
67458,20143,Longford,KS,Ottawa County
67436,20143,Delphos,KS,Ottawa County
67422,20143,Bennington,KS,Ottawa County
67445,20143,Glasco,KS,Ottawa County
67432,20143,Clay center,KS,Ottawa County
67484,20143,Tescott,KS,Ottawa County
67418,20143,Barnard,KS,Ottawa County
67575,20145,Rush center,KS,Pawnee County
67574,20145,Rozel,KS,Pawnee County
67550,20145,Larned,KS,Pawnee County
67529,20145,Garfield,KS,Pawnee County
67547,20145,Kinsley,KS,Pawnee County
67523,20145,Burdett,KS,Pawnee County
67557,20145,Macksville,KS,Pawnee County
67567,20145,Pawnee rock,KS,Pawnee County
67644,20147,Kirwin,KS,Phillips County
67661,20147,Phillipsburg,KS,Phillips County
67646,20147,Logan,KS,Phillips County
67647,20147,Long island,KS,Phillips County
67621,20147,Agra,KS,Phillips County
66951,20147,Kensington,KS,Phillips County
67628,20147,Cedar,KS,Phillips County
67639,20147,Glade,KS,Phillips County
67664,20147,Prairie view,KS,Phillips County
66547,20149,Wamego,KS,Pottawatomie County
66549,20149,Westmoreland,KS,Pottawatomie County
66502,20149,Manhattan,KS,Pottawatomie County
66521,20149,Onaga,KS,Pottawatomie County
66536,20149,Saint marys,KS,Pottawatomie County
66535,20149,Saint george,KS,Pottawatomie County
66407,20149,Belvue,KS,Pottawatomie County
66520,20149,Olsburg,KS,Pottawatomie County
66422,20149,Emmett,KS,Pottawatomie County
66432,20149,Havensville,KS,Pottawatomie County
66540,20149,Soldier,KS,Pottawatomie County
66427,20149,Frankfort,KS,Pottawatomie County
67035,20151,Cunningham,KS,Pratt County
67134,20151,Sawyer,KS,Pratt County
67028,20151,Coats,KS,Pratt County
67066,20151,Iuka,KS,Pratt County
67576,20151,St john,KS,Pratt County
67021,20151,Byers,KS,Pratt County
67059,20151,Haviland,KS,Pratt County
67124,20151,Pratt,KS,Pratt County
67065,20151,Isabel,KS,Pratt County
67557,20151,Macksville,KS,Pratt County
67583,20151,Turon,KS,Pratt County
67749,20153,Oberlin,KS,Rawlins County
67744,20153,Ludell,KS,Rawlins County
67739,20153,Herndon,KS,Rawlins County
67730,20153,Atwood,KS,Rawlins County
67701,20153,Colby,KS,Rawlins County
67745,20153,Mc donald,KS,Rawlins County
67025,20155,Cheney,KS,Reno County
67035,20155,Cunningham,KS,Reno County
67501,20155,Hutchinson,KS,Reno County
67522,20155,Buhler,KS,Reno County
67020,20155,Burrton,KS,Reno County
67579,20155,Sterling,KS,Reno County
67514,20155,Arlington,KS,Reno County
67546,20155,Inman,KS,Reno County
67068,20155,Kingman,KS,Reno County
67505,20155,South hutchinson,KS,Reno County
67543,20155,Haven,KS,Reno County
67585,20155,Yoder,KS,Reno County
67578,20155,Stafford,KS,Reno County
67568,20155,Plevna,KS,Reno County
67502,20155,Hutchinson,KS,Reno County
67561,20155,Nickerson,KS,Reno County
67512,20155,Alden,KS,Reno County
67570,20155,Pretty prairie,KS,Reno County
67510,20155,Abbyville,KS,Reno County
67108,20155,Mount hope,KS,Reno County
67566,20155,Partridge,KS,Reno County
67581,20155,Sylvia,KS,Reno County
67583,20155,Turon,KS,Reno County
66935,20157,Belleville,KS,Republic County
66939,20157,Courtland,KS,Republic County
66901,20157,Concordia,KS,Republic County
66966,20157,Scandia,KS,Republic County
66940,20157,Cuba,KS,Republic County
66964,20157,Republic,KS,Republic County
66960,20157,Narka,KS,Republic County
66930,20157,Agenda,KS,Republic County
66959,20157,Munden,KS,Republic County
66949,20157,Jewell,KS,Republic County
66948,20157,Jamestown,KS,Republic County
66961,20157,Norway,KS,Republic County
66938,20157,Clyde,KS,Republic County
67573,20159,Raymond,KS,Rice County
67459,20159,Lorraine,KS,Rice County
67579,20159,Sterling,KS,Rice County
67546,20159,Inman,KS,Rice County
67524,20159,Chase,KS,Rice County
67526,20159,Ellinwood,KS,Rice County
67502,20159,Hutchinson,KS,Rice County
67444,20159,Geneseo,KS,Rice County
67457,20159,Little river,KS,Rice County
67561,20159,Nickerson,KS,Rice County
67427,20159,Bushton,KS,Rice County
67512,20159,Alden,KS,Rice County
67491,20159,Windom,KS,Rice County
67554,20159,Lyons,KS,Rice County
66442,20161,Fort riley,KS,Riley County
66554,20161,Randolph,KS,Riley County
66531,20161,Riley,KS,Riley County
66933,20161,Barnes,KS,Riley County
67447,20161,Green,KS,Riley County
66505,20161,Manhattan,KS,Riley County
66502,20161,Manhattan,KS,Riley County
66548,20161,Waterville,KS,Riley County
66517,20161,Ogden,KS,Riley County
66449,20161,Leonardville,KS,Riley County
66411,20161,Blue rapids,KS,Riley County
66503,20161,Manhattan,KS,Riley County
66514,20161,Milford,KS,Riley County
66506,20161,Manhattan,KS,Riley County
67432,20161,Clay center,KS,Riley County
67659,20163,Penokee,KS,Rooks County
67651,20163,Natoma,KS,Rooks County
67661,20163,Phillipsburg,KS,Rooks County
67663,20163,Plainville,KS,Rooks County
67669,20163,Stockton,KS,Rooks County
67642,20163,Hill city,KS,Rooks County
67675,20163,Woodston,KS,Rooks County
67646,20163,Logan,KS,Rooks County
67632,20163,Damar,KS,Rooks County
67657,20163,Palco,KS,Rooks County
67639,20163,Glade,KS,Rooks County
67575,20165,Rush center,KS,Rush County
67511,20165,Albert,KS,Rush County
67553,20165,Liebenthal,KS,Rush County
67513,20165,Alexander,KS,Rush County
67548,20165,La crosse,KS,Rush County
67565,20165,Otis,KS,Rush County
67559,20165,Nekoma,KS,Rush County
67521,20165,Brownell,KS,Rush County
67567,20165,Pawnee rock,KS,Rush County
67556,20165,Mc cracken,KS,Rush County
67520,20165,Bison,KS,Rush County
67665,20167,Russell,KS,Russell County
67658,20167,Paradise,KS,Russell County
67673,20167,Waldo,KS,Russell County
67649,20167,Luray,KS,Russell County
67640,20167,Gorham,KS,Russell County
67490,20167,Wilson,KS,Russell County
67648,20167,Lucas,KS,Russell County
67626,20167,Bunker hill,KS,Russell County
67634,20167,Dorrance,KS,Russell County
67544,20167,Hoisington,KS,Russell County
67481,20167,Sylvan grove,KS,Russell County
67448,20169,Gypsum,KS,Saline County
67402,20169,Salina,KS,Saline County
67470,20169,New cambria,KS,Saline County
67401,20169,Salina,KS,Saline County
67416,20169,Assaria,KS,Saline County
67480,20169,Solomon,KS,Saline County
67425,20169,Brookville,KS,Saline County
67456,20169,Lindsborg,KS,Saline County
67464,20169,Marquette,KS,Saline County
67484,20169,Tescott,KS,Saline County
67442,20169,Falun,KS,Saline County
67851,20171,Holcomb,KS,Scott County
67863,20171,Marienthal,KS,Scott County
67850,20171,Healy,KS,Scott County
67871,20171,Scott city,KS,Scott County
67025,20173,Cheney,KS,Sedgwick County
67026,20173,Clearwater,KS,Sedgwick County
67030,20173,Colwich,KS,Sedgwick County
67060,20173,Haysville,KS,Sedgwick County
67110,20173,Mulvane,KS,Sedgwick County
67216,20173,Wichita,KS,Sedgwick County
67020,20173,Burrton,KS,Sedgwick County
67207,20173,Wichita,KS,Sedgwick County
67220,20173,Wichita,KS,Sedgwick County
67210,20173,Wichita,KS,Sedgwick County
67232,20173,Wichita,KS,Sedgwick County
67260,20173,Wichita,KS,Sedgwick County
67050,20173,Garden plain,KS,Sedgwick County
67205,20173,Wichita,KS,Sedgwick County
67226,20173,Wichita,KS,Sedgwick County
67230,20173,Wichita,KS,Sedgwick County
67204,20173,Wichita,KS,Sedgwick County
67201,20173,Wichita,KS,Sedgwick County
67135,20173,Sedgwick,KS,Sedgwick County
67147,20173,Valley center,KS,Sedgwick County
67543,20173,Haven,KS,Sedgwick County
67055,20173,Greenwich,KS,Sedgwick County
67275,20173,Wichita,KS,Sedgwick County
67031,20173,Conway springs,KS,Sedgwick County
67218,20173,Wichita,KS,Sedgwick County
67214,20173,Wichita,KS,Sedgwick County
67221,20173,Mcconnell afb,KS,Sedgwick County
67277,20173,Wichita,KS,Sedgwick County
67223,20173,Wichita,KS,Sedgwick County
